txn_id,account_id,booking_date,value_date,amount,fee_amount,currency,txn_type,channel,category,merchant,status,reference,counterparty,description,source_system
TXN002060,ACC10000,2024-01-21,2024-01-22,38.96,1.5,EUR,CREDIT,ATM,Interest,Stripe Payout,PENDING,REF716647,CP4865,Interest via ATM,SETTLEMENT_FEED
TXN002061,ACC10030,2024-06-01,2024-06-01,51.21,0.0,USD,DEBIT,ACH,Grocery,Whole Foods,POSTED,REF667335,CP1019,Grocery via ACH,SETTLEMENT_FEED
TXN002062,ACC10008,2024-03-06,2024-03-06,74.02,0.0,EUR,DEBIT,CARD,Subscription,ACME Payroll,POSTED,REF325867,CP7699,Subscription via CARD,SETTLEMENT_FEED
TXN002063,ACC10056,2024-02-20,2024-02-21,1320.17,0.0,USD,CREDIT,WIRE,Grocery,Amazon,POSTED,REF612738,CP1515,Grocery via WIRE,SETTLEMENT_FEED
TXN002064,ACC10014,2024-02-24,2024-02-24,93.1,0.0,USD,DEBIT,CARD,ATM Withdrawal,Fedwire Hub,POSTED,REF283473,CP3533,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002065,ACC10032,2024-06-04,2024-06-05,80.0,25.0,USD,DEBIT,ATM,Retail,Delta Air,POSTED,REF820671,CP4794,Retail via ATM,SETTLEMENT_FEED
TXN002066,ACC10044,2024-01-13,2024-01-14,2442.71,0.0,USD,DEBIT,WIRE,Grocery,Fedwire Hub,POSTED,REF509913,CP5452,Grocery via WIRE,SETTLEMENT_FEED
TXN002067,ACC10042,2024-04-22,2024-04-22,75.15,0.0,EUR,DEBIT,CHECK,Utilities,Whole Foods,POSTED,REF992571,CP2872,Utilities via CHECK,SETTLEMENT_FEED
TXN002068,ACC10019,2024-07-25,2024-07-25,32.84,0.0,USD,CREDIT,ACH,Fee,Stripe Payout,POSTED,REF158030,CP8377,Fee via ACH,SETTLEMENT_FEED
TXN002069,ACC10036,2024-08-20,2024-08-20,22.2,0.0,USD,CREDIT,ACH,Fee,ATM Network,POSTED,REF676640,CP9607,Fee via ACH,SETTLEMENT_FEED
TXN002070,ACC10075,2024-06-16,2024-06-17,200.0,0.0,EUR,DEBIT,ATM,Utilities,Stripe Payout,POSTED,REF175254,CP7751,Utilities via ATM,SETTLEMENT_FEED
TXN002071,ACC10008,2024-07-08,2024-07-10,32.43,0.0,EUR,CREDIT,MOBILE,Interest,Internal Transfer,POSTED,REF484138,CP4959,Interest via MOBILE,SETTLEMENT_FEED
TXN002072,ACC10048,2024-06-09,2024-06-09,1.14,15.0,USD,DEBIT,WIRE,Fee,Starbucks,POSTED,REF422773,CP9960,Fee via WIRE,SETTLEMENT_FEED
TXN002073,ACC10059,2024-02-29,2024-03-01,100.0,25.0,GBP,DEBIT,ATM,Grocery,Delta Air,REVERSED,REF821461,CP3208,Grocery via ATM,SETTLEMENT_FEED
TXN002074,ACC10079,2024-04-29,2024-05-01,586.74,0.0,USD,DEBIT,CHECK,Payroll,Whole Foods,POSTED,REF594955,CP8696,Payroll via CHECK,SETTLEMENT_FEED
TXN002075,ACC10055,2024-01-06,2024-01-06,20.36,0.0,USD,DEBIT,CARD,Grocery,Home Depot,POSTED,REF271390,CP1284,Grocery via CARD,SETTLEMENT_FEED
TXN002076,ACC10021,2024-06-01,2024-06-01,40.63,0.0,EUR,CREDIT,ONLINE,Interest,Delta Air,POSTED,REF353428,CP7462,Interest via ONLINE,SETTLEMENT_FEED
TXN002077,ACC10026,2024-05-22,2024-05-22,536.62,0.0,USD,DEBIT,MOBILE,Healthcare,CVS Pharmacy,SETTLED,REF765967,CP5653,Healthcare via MOBILE,SETTLEMENT_FEED
TXN002078,ACC10061,2024-05-01,2024-05-02,17.28,0.0,USD,CREDIT,CARD,Fee,ATM Network,POSTED,REF129613,CP9533,Fee via CARD,SETTLEMENT_FEED
TXN002079,ACC10035,2024-04-26,2024-04-26,357.23,0.0,EUR,CREDIT,ONLINE,Retail,Uber,POSTED,REF509014,CP2579,Retail via ONLINE,SETTLEMENT_FEED
TXN002080,ACC10025,2024-04-26,2024-04-27,28.03,0.0,USD,CREDIT,CHECK,Restaurant,City Power,POSTED,REF913734,CP2874,Restaurant via CHECK,SETTLEMENT_FEED
TXN002081,ACC10005,2024-03-15,2024-03-16,24.56,0.0,USD,DEBIT,ATM,Fee,Delta Air,POSTED,REF232200,CP6823,Fee via ATM,SETTLEMENT_FEED
TXN002082,ACC10002,2024-01-09,2024-01-09,5567.27,0.0,GBP,DEBIT,WIRE,Travel,Stripe Payout,POSTED,REF105722,CP4540,Travel via WIRE,SETTLEMENT_FEED
TXN002083,ACC10043,2024-05-21,2024-05-21,135.53,0.0,USD,DEBIT,CARD,Payroll,Internal Transfer,POSTED,REF650104,CP4194,Payroll via CARD,SETTLEMENT_FEED
TXN002084,ACC10020,2024-06-16,2024-06-17,617.79,0.0,USD,DEBIT,ACH,Retail,Fedwire Hub,POSTED,REF950076,CP8098,Retail via ACH,SETTLEMENT_FEED
TXN002085,ACC10032,2024-01-09,2024-01-09,46.92,0.0,USD,CREDIT,ACH,Restaurant,Amazon,SETTLED,REF821966,CP6073,Restaurant via ACH,SETTLEMENT_FEED
TXN002086,ACC10023,2024-01-08,2024-01-08,588.2,0.0,USD,CREDIT,MOBILE,Healthcare,Netflix,SETTLED,REF215471,CP3704,Healthcare via MOBILE,SETTLEMENT_FEED
TXN002087,ACC10057,2024-05-25,2024-05-27,34.52,0.0,USD,CREDIT,CARD,Utilities,Netflix,POSTED,REF468276,CP9339,Utilities via CARD,SETTLEMENT_FEED
TXN002088,ACC10056,2024-02-21,2024-02-21,25.24,0.0,USD,CREDIT,ONLINE,Fee,Stripe Payout,POSTED,REF961253,CP2793,Fee via ONLINE,SETTLEMENT_FEED
TXN002089,ACC10060,2024-08-24,2024-08-24,20.0,0.0,EUR,CREDIT,ATM,Restaurant,Netflix,POSTED,REF199976,CP7272,Restaurant via ATM,SETTLEMENT_FEED
TXN002090,ACC10018,2024-03-31,2024-04-01,99.43,0.0,EUR,DEBIT,ACH,Restaurant,CVS Pharmacy,POSTED,REF175627,CP8982,Restaurant via ACH,SETTLEMENT_FEED
TXN002091,ACC10026,2024-01-09,2024-01-09,19.58,0.0,USD,CREDIT,MOBILE,Subscription,Netflix,POSTED,REF177059,CP5332,Subscription via MOBILE,SETTLEMENT_FEED
TXN002092,ACC10005,2024-07-12,2024-07-14,35.85,0.0,USD,CREDIT,CHECK,Fee,Stripe Payout,POSTED,REF615307,CP4665,Fee via CHECK,SETTLEMENT_FEED
TXN002093,ACC10020,2024-01-31,2024-02-01,158.23,0.0,USD,DEBIT,MOBILE,Payroll,ATM Network,SETTLED,REF930498,CP1182,Payroll via MOBILE,SETTLEMENT_FEED
TXN002094,ACC10059,2024-01-12,2024-01-12,113.2,0.0,GBP,CREDIT,CARD,Subscription,Amazon,PENDING,REF775872,CP9535,Subscription via CARD,SETTLEMENT_FEED
TXN002095,ACC10035,2024-08-17,2024-08-19,4463.07,1.5,EUR,CREDIT,WIRE,Grocery,Internal Transfer,POSTED,REF391312,CP6059,Grocery via WIRE,SETTLEMENT_FEED
TXN002096,ACC10010,2024-04-21,2024-04-21,178.3,0.0,USD,CREDIT,ACH,Travel,ATM Network,POSTED,REF756049,CP7478,Travel via ACH,SETTLEMENT_FEED
TXN002097,ACC10045,2024-08-16,2024-08-17,44.76,0.0,EUR,CREDIT,CARD,Transfer,Netflix,POSTED,REF937300,CP5522,Transfer via CARD,SETTLEMENT_FEED
TXN002098,ACC10041,2024-07-07,2024-07-08,292.22,0.0,EUR,DEBIT,ACH,Grocery,Netflix,POSTED,REF675366,CP6152,Grocery via ACH,SETTLEMENT_FEED
TXN002099,ACC10045,2024-05-04,2024-05-04,2177.57,15.0,EUR,DEBIT,WIRE,Travel,Amazon,POSTED,REF985963,CP4443,Travel via WIRE,SETTLEMENT_FEED
TXN002100,ACC10071,2024-08-06,2024-08-08,9967.78,15.0,USD,CREDIT,WIRE,Utilities,Whole Foods,POSTED,REF985528,CP6430,Utilities via WIRE,SETTLEMENT_FEED
TXN002101,ACC10007,2024-04-28,2024-04-30,471.77,0.0,GBP,CREDIT,ONLINE,Healthcare,Stripe Payout,SETTLED,REF603697,CP8821,Healthcare via ONLINE,SETTLEMENT_FEED
TXN002102,ACC10009,2024-04-07,2024-04-08,5794.48,1.5,USD,CREDIT,WIRE,Payroll,City Power,PENDING,REF922585,CP2558,Payroll via WIRE,SETTLEMENT_FEED
TXN002103,ACC10060,2024-01-09,2024-01-09,7.21,0.0,EUR,CREDIT,CARD,Fee,City Power,POSTED,REF178591,CP5656,Fee via CARD,SETTLEMENT_FEED
TXN002104,ACC10065,2024-01-20,2024-01-22,148.93,0.0,USD,DEBIT,ONLINE,Travel,Stripe Payout,SETTLED,REF998120,CP3514,Travel via ONLINE,SETTLEMENT_FEED
TXN002105,ACC10030,2024-01-17,2024-01-19,28.76,0.0,USD,DEBIT,ACH,ATM Withdrawal,ACME Payroll,REVERSED,REF168271,CP5028,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN002106,ACC10052,2024-01-31,2024-02-02,2071.49,25.0,USD,CREDIT,WIRE,Utilities,City Power,POSTED,REF985806,CP5300,Utilities via WIRE,SETTLEMENT_FEED
TXN002107,ACC10064,2024-04-23,2024-04-24,23.55,0.0,USD,DEBIT,CARD,Interest,CVS Pharmacy,POSTED,REF425634,CP5505,Interest via CARD,SETTLEMENT_FEED
TXN002108,ACC10041,2024-08-24,2024-08-25,2227.17,15.0,EUR,CREDIT,WIRE,Utilities,CVS Pharmacy,POSTED,REF838178,CP9655,Utilities via WIRE,SETTLEMENT_FEED
TXN002109,ACC10019,2024-04-12,2024-04-13,142.44,0.0,USD,CREDIT,CARD,Grocery,Netflix,POSTED,REF887584,CP8504,Grocery via CARD,SETTLEMENT_FEED
TXN002110,ACC10060,2024-04-22,2024-04-24,40.23,0.0,EUR,DEBIT,CARD,Transfer,Starbucks,SETTLED,REF740138,CP9677,Transfer via CARD,SETTLEMENT_FEED
TXN002111,ACC10033,2024-01-15,2024-01-15,99.15,0.0,USD,DEBIT,MOBILE,Payroll,Uber,PENDING,REF688990,CP3038,Payroll via MOBILE,SETTLEMENT_FEED
TXN002112,ACC10016,2024-02-03,2024-02-03,205.79,0.0,USD,DEBIT,CHECK,Grocery,ATM Network,POSTED,REF190699,CP1860,Grocery via CHECK,SETTLEMENT_FEED
TXN002113,ACC10005,2024-07-01,2024-07-02,679.92,0.0,USD,DEBIT,CHECK,Travel,Chase Settlement,POSTED,REF200536,CP3701,Travel via CHECK,SETTLEMENT_FEED
TXN002114,ACC10071,2024-01-25,2024-01-26,100.2,0.0,USD,DEBIT,CARD,Utilities,Starbucks,POSTED,REF451493,CP6593,Utilities via CARD,SETTLEMENT_FEED
TXN002115,ACC10029,2024-02-12,2024-02-12,75.22,0.0,USD,DEBIT,CARD,Payroll,Netflix,POSTED,REF348647,CP1463,Payroll via CARD,SETTLEMENT_FEED
TXN002116,ACC10071,2024-04-07,2024-04-07,80.0,25.0,USD,CREDIT,ATM,Transfer,Fedwire Hub,POSTED,REF946366,CP3817,Transfer via ATM,SETTLEMENT_FEED
TXN002117,ACC10028,2024-05-29,2024-05-29,36.96,0.0,USD,CREDIT,CARD,Subscription,CVS Pharmacy,POSTED,REF465699,CP1159,Subscription via CARD,SETTLEMENT_FEED
TXN002118,ACC10022,2024-06-03,2024-06-05,54.83,0.0,EUR,DEBIT,CARD,Travel,Netflix,PENDING,REF581477,CP2486,Travel via CARD,SETTLEMENT_FEED
TXN002119,ACC10034,2024-03-13,2024-03-15,46.03,0.0,USD,CREDIT,ACH,Travel,ACME Payroll,PENDING,REF177199,CP1854,Travel via ACH,SETTLEMENT_FEED
TXN002120,ACC10036,2024-02-18,2024-02-18,165.44,0.0,USD,CREDIT,CARD,Payroll,Netflix,PENDING,REF135800,CP9143,Payroll via CARD,SETTLEMENT_FEED
TXN002121,ACC10003,2024-02-27,2024-02-27,196.33,0.0,USD,CREDIT,MOBILE,Healthcare,Delta Air,POSTED,REF611178,CP6583,Healthcare via MOBILE,SETTLEMENT_FEED
TXN002122,ACC10071,2024-07-15,2024-07-15,2699.55,0.0,USD,DEBIT,WIRE,Restaurant,ACME Payroll,POSTED,REF449631,CP5870,Restaurant via WIRE,SETTLEMENT_FEED
TXN002123,ACC10061,2024-02-06,2024-02-08,105.74,0.0,USD,DEBIT,CARD,Grocery,Netflix,POSTED,REF671069,CP6889,Grocery via CARD,SETTLEMENT_FEED
TXN002124,ACC10039,2024-06-19,2024-06-19,60.0,33.87,USD,DEBIT,ATM,Healthcare,Chase Settlement,POSTED,REF647762,CP6962,Healthcare via ATM,SETTLEMENT_FEED
TXN002125,ACC10038,2024-01-31,2024-01-31,20.0,0.0,USD,CREDIT,ATM,Transfer,Whole Foods,POSTED,REF365239,CP7802,Transfer via ATM,SETTLEMENT_FEED
TXN002126,ACC10069,2024-04-10,2024-04-10,47.0,3.48,GBP,DEBIT,ONLINE,Grocery,City Power,POSTED,REF927064,CP9982,Grocery via ONLINE,SETTLEMENT_FEED
TXN002127,ACC10038,2024-03-11,2024-03-11,9.54,0.0,USD,CREDIT,CARD,Interest,Chase Settlement,POSTED,REF968266,CP5059,Interest via CARD,SETTLEMENT_FEED
TXN002128,ACC10005,2024-03-13,2024-03-14,30.77,0.0,USD,CREDIT,ACH,Retail,Stripe Payout,POSTED,REF528581,CP8523,Retail via ACH,SETTLEMENT_FEED
TXN002129,ACC10007,2024-07-09,2024-07-09,200.0,15.0,GBP,DEBIT,ATM,Grocery,City Power,POSTED,REF529067,CP9068,Grocery via ATM,SETTLEMENT_FEED
TXN002130,ACC10067,2024-07-01,2024-07-02,767.01,0.0,GBP,CREDIT,ACH,Retail,Starbucks,REVERSED,REF423579,CP9996,Retail via ACH,SETTLEMENT_FEED
TXN002131,ACC10022,2024-07-06,2024-07-06,38.43,0.0,EUR,CREDIT,CARD,Restaurant,Stripe Payout,PENDING,REF448942,CP8444,Restaurant via CARD,SETTLEMENT_FEED
TXN002132,ACC10063,2024-06-20,2024-06-21,36.91,15.0,EUR,CREDIT,ATM,Healthcare,Fedwire Hub,POSTED,REF296332,CP2988,Healthcare via ATM,SETTLEMENT_FEED
TXN002134,ACC10040,2024-03-30,2024-03-30,682.83,0.0,GBP,CREDIT,CHECK,Transfer,Amazon,PENDING,REF987279,CP5259,Transfer via CHECK,SETTLEMENT_FEED
TXN002135,ACC10020,2024-02-11,2024-02-11,20.62,0.0,USD,CREDIT,ONLINE,Fee,Starbucks,PENDING,REF965946,CP3542,Fee via ONLINE,SETTLEMENT_FEED
TXN002136,ACC10068,2024-07-30,2024-07-30,38.68,0.0,USD,CREDIT,CARD,Grocery,Home Depot,POSTED,REF788948,CP5952,Grocery via CARD,SETTLEMENT_FEED
TXN002137,ACC10009,2024-05-20,2024-05-20,137.5,0.0,USD,CREDIT,CHECK,Transfer,Internal Transfer,PENDING,REF515846,CP2458,Transfer via CHECK,SETTLEMENT_FEED
TXN002138,ACC10018,2024-03-02,2024-03-03,9.69,0.0,EUR,CREDIT,ACH,Interest,Starbucks,REVERSED,REF167419,CP1546,Interest via ACH,SETTLEMENT_FEED
TXN002139,ACC10002,2024-02-07,2024-02-07,13.87,0.0,GBP,DEBIT,CARD,Fee,Fedwire Hub,POSTED,REF857327,CP4686,Fee via CARD,SETTLEMENT_FEED
TXN002140,ACC10051,2024-07-18,2024-07-20,8.28,0.0,EUR,CREDIT,CARD,Subscription,City Power,SETTLED,REF934662,CP2452,Subscription via CARD,SETTLEMENT_FEED
TXN002141,ACC10039,2024-04-25,2024-04-25,195.51,0.0,USD,CREDIT,CARD,Restaurant,Internal Transfer,POSTED,REF350647,CP7838,Restaurant via CARD,SETTLEMENT_FEED
TXN002142,ACC10038,2024-06-18,2024-06-18,371.38,0.0,USD,CREDIT,ONLINE,Restaurant,Netflix,POSTED,REF112928,CP2661,Restaurant via ONLINE,SETTLEMENT_FEED
TXN002143,ACC10060,2024-01-16,2024-01-16,74.95,0.0,EUR,CREDIT,CARD,Transfer,Stripe Payout,POSTED,REF140686,CP5628,Transfer via CARD,SETTLEMENT_FEED
TXN002144,ACC10066,2024-05-23,2024-05-24,337.65,0.0,USD,DEBIT,ACH,Subscription,Whole Foods,POSTED,REF916549,CP4968,Subscription via ACH,SETTLEMENT_FEED
TXN002145,ACC10025,2024-01-20,2024-01-20,185.92,0.0,USD,DEBIT,ACH,Restaurant,ACME Payroll,SETTLED,REF424169,CP1120,Restaurant via ACH,SETTLEMENT_FEED
TXN002146,ACC10008,2024-03-15,2024-03-16,44.96,0.0,EUR,CREDIT,MOBILE,Interest,Chase Settlement,PENDING,REF554820,CP8231,Interest via MOBILE,SETTLEMENT_FEED
TXN002147,ACC10070,2024-03-11,2024-03-11,80.0,0.0,USD,CREDIT,ATM,Utilities,City Power,POSTED,REF989887,CP2601,Utilities via ATM,SETTLEMENT_FEED
TXN002148,ACC10031,2024-06-27,2024-06-27,100.0,0.0,USD,CREDIT,ATM,Subscription,Fedwire Hub,POSTED,REF662929,CP1364,Subscription via ATM,SETTLEMENT_FEED
TXN002149,ACC10008,2024-03-07,2024-03-07,1239.17,0.0,EUR,CREDIT,MOBILE,ATM Withdrawal,Chase Settlement,POSTED,REF444589,CP2067,ATM Withdrawal via MOBILE,SETTLEMENT_FEED
TXN002150,ACC10048,2024-03-25,2024-03-26,42.22,0.0,USD,DEBIT,CARD,ATM Withdrawal,Whole Foods,POSTED,REF801349,CP1405,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002151,ACC10055,2024-06-14,2024-06-14,169.29,0.0,USD,CREDIT,CARD,Payroll,ACME Payroll,POSTED,REF744905,CP5875,Payroll via CARD,SETTLEMENT_FEED
TXN002152,ACC10016,2024-01-12,2024-01-12,185.53,0.0,USD,CREDIT,ACH,Retail,Chase Settlement,POSTED,REF603255,CP1749,Retail via ACH,SETTLEMENT_FEED
TXN002153,ACC10032,2024-07-13,2024-07-13,741.55,0.0,USD,CREDIT,MOBILE,ATM Withdrawal,CVS Pharmacy,POSTED,REF309916,CP5459,ATM Withdrawal via MOBILE,SETTLEMENT_FEED
TXN002154,ACC10008,2024-05-26,2024-05-27,13.74,0.0,EUR,CREDIT,CHECK,Fee,Stripe Payout,PENDING,REF967933,CP8113,Fee via CHECK,SETTLEMENT_FEED
TXN002155,ACC10023,2024-07-14,2024-07-16,192.74,0.0,USD,DEBIT,ONLINE,Travel,Whole Foods,POSTED,REF565327,CP2872,Travel via ONLINE,SETTLEMENT_FEED
TXN002156,ACC10070,2024-06-28,2024-06-30,137.85,0.0,USD,CREDIT,CARD,ATM Withdrawal,Amazon,POSTED,REF700558,CP2888,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002157,ACC10009,2024-06-04,2024-06-05,80.0,0.0,USD,CREDIT,ATM,Transfer,Stripe Payout,SETTLED,REF752099,CP2007,Transfer via ATM,SETTLEMENT_FEED
TXN002158,ACC10020,2024-01-29,2024-01-30,48.12,0.0,USD,DEBIT,CARD,Utilities,Stripe Payout,SETTLED,REF440341,CP2671,Utilities via CARD,SETTLEMENT_FEED
TXN002159,ACC10021,2024-03-26,2024-03-26,122.65,0.0,EUR,CREDIT,CHECK,Transfer,CVS Pharmacy,SETTLED,REF155261,CP3432,Transfer via CHECK,SETTLEMENT_FEED
TXN002161,ACC10034,2024-02-16,2024-02-16,235.73,0.0,USD,DEBIT,ACH,ATM Withdrawal,Stripe Payout,POSTED,REF942693,CP1907,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN002162,ACC10073,2024-03-25,2024-03-25,141.62,0.0,USD,DEBIT,CARD,ATM Withdrawal,ATM Network,POSTED,REF587024,CP4411,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002163,ACC10013,2024-04-20,2024-04-22,64.79,0.0,GBP,DEBIT,CARD,Restaurant,Whole Foods,POSTED,REF930738,CP3478,Restaurant via CARD,SETTLEMENT_FEED
TXN002164,ACC10013,2024-02-01,2024-02-02,49.34,0.0,GBP,CREDIT,CARD,ATM Withdrawal,Starbucks,POSTED,REF827927,CP5931,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002165,ACC10034,2024-02-16,2024-02-17,1269.22,0.0,USD,DEBIT,MOBILE,Restaurant,Chase Settlement,POSTED,REF356257,CP6882,Restaurant via MOBILE,SETTLEMENT_FEED
TXN002166,ACC10008,2024-08-15,2024-08-16,180.64,0.0,EUR,DEBIT,CARD,Healthcare,Fedwire Hub,PENDING,REF835417,CP7840,Healthcare via CARD,SETTLEMENT_FEED
TXN002167,ACC10058,2024-07-31,2024-08-01,56.34,0.0,USD,DEBIT,CHECK,Utilities,Whole Foods,POSTED,REF310262,CP9542,Utilities via CHECK,SETTLEMENT_FEED
TXN002168,ACC10055,2024-05-15,2024-05-16,122.1,0.0,USD,CREDIT,CARD,ATM Withdrawal,Internal Transfer,POSTED,REF643968,CP3170,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002169,ACC10039,2024-05-06,2024-05-08,4240.54,15.0,USD,DEBIT,WIRE,Grocery,Amazon,POSTED,REF387675,CP6099,Grocery via WIRE,SETTLEMENT_FEED
TXN002170,ACC10003,2024-08-26,2024-08-27,424.69,0.0,USD,CREDIT,MOBILE,Retail,Starbucks,POSTED,REF722652,CP9981,Retail via MOBILE,SETTLEMENT_FEED
TXN002171,ACC10047,2024-03-28,2024-03-28,197.36,0.0,USD,CREDIT,MOBILE,Restaurant,Fedwire Hub,POSTED,REF491141,CP6483,Restaurant via MOBILE,SETTLEMENT_FEED
TXN002172,ACC10041,2024-05-26,2024-05-27,153.2,0.0,EUR,DEBIT,ACH,Utilities,ACME Payroll,POSTED,REF534069,CP6048,Utilities via ACH,SETTLEMENT_FEED
TXN002173,ACC10039,2024-02-27,2024-02-27,297.73,0.0,USD,DEBIT,ACH,Utilities,ACME Payroll,POSTED,REF487753,CP7773,Utilities via ACH,SETTLEMENT_FEED
TXN002174,ACC10047,2024-05-17,2024-05-17,60.0,0.0,USD,DEBIT,ATM,Subscription,CVS Pharmacy,POSTED,REF958735,CP5068,Subscription via ATM,SETTLEMENT_FEED
TXN002175,ACC10059,2024-08-01,2024-08-01,474.95,0.0,GBP,DEBIT,ACH,Healthcare,ATM Network,POSTED,REF144010,CP5726,Healthcare via ACH,SETTLEMENT_FEED
TXN002176,ACC10052,2024-08-11,2024-08-12,88.34,0.0,USD,DEBIT,CARD,ATM Withdrawal,Chase Settlement,SETTLED,REF766820,CP6847,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN002177,ACC10002,2024-04-29,2024-04-30,124.62,0.0,GBP,DEBIT,ACH,Subscription,Stripe Payout,REVERSED,REF718194,CP4242,Subscription via ACH,SETTLEMENT_FEED
TXN002178,ACC10072,2024-05-12,2024-05-13,204.54,0.0,GBP,DEBIT,ACH,Utilities,ACME Payroll,POSTED,REF496827,CP3472,Utilities via ACH,SETTLEMENT_FEED
TXN002179,ACC10024,2024-05-23,2024-05-25,22.36,0.0,EUR,DEBIT,ACH,Fee,Amazon,POSTED,REF461848,CP6828,Fee via ACH,SETTLEMENT_FEED
TXN002180,ACC10027,2024-03-14,2024-03-15,187.07,0.0,USD,CREDIT,ONLINE,Healthcare,Delta Air,PENDING,REF357581,CP2478,Healthcare via ONLINE,SETTLEMENT_FEED
TXN002181,ACC10053,2024-04-01,2024-04-01,387.72,0.0,USD,CREDIT,ACH,Travel,Amazon,POSTED,REF147948,CP1500,Travel via ACH,SETTLEMENT_FEED
TXN002182,ACC10050,2024-04-04,2024-04-05,2.05,0.0,USD,CREDIT,ONLINE,Interest,Home Depot,PENDING,REF304285,CP8237,Interest via ONLINE,SETTLEMENT_FEED
TXN002183,ACC10051,2024-03-03,2024-03-05,49.27,0.0,EUR,CREDIT,ACH,Subscription,Uber,POSTED,REF615963,CP4790,Subscription via ACH,SETTLEMENT_FEED
TXN002185,ACC10074,2024-01-05,2024-01-06,10.49,0.0,USD,CREDIT,ACH,Fee,Home Depot,POSTED,REF656157,CP3753,Fee via ACH,SETTLEMENT_FEED
TXN002187,ACC10073,2024-05-10,2024-05-10,51.09,0.0,USD,CREDIT,CARD,Travel,Home Depot,PENDING,REF997148,CP2238,Travel via CARD,SETTLEMENT_FEED
TXN002188,ACC10074,2024-02-02,2024-02-02,12.2,0.0,USD,CREDIT,CARD,Retail,Internal Transfer,POSTED,REF397232,CP2790,Retail via CARD,SETTLEMENT_FEED
TXN002189,ACC10017,2024-06-06,2024-06-07,92.6,0.0,USD,DEBIT,ONLINE,Healthcare,Internal Transfer,POSTED,REF496820,CP1550,Healthcare via ONLINE,SETTLEMENT_FEED
TXN002190,ACC10061,2024-04-13,2024-04-15,20.0,1.5,USD,CREDIT,ATM,Restaurant,ACME Payroll,POSTED,REF202068,CP2481,Restaurant via ATM,SETTLEMENT_FEED
TXN002191,ACC10043,2024-05-07,2024-05-08,44.75,0.0,USD,DEBIT,ONLINE,Fee,Starbucks,SETTLED,REF341962,CP9416,Fee via ONLINE,SETTLEMENT_FEED
TXN002192,ACC10011,2024-08-02,2024-08-02,24.34,0.0,USD,CREDIT,ACH,Interest,City Power,POSTED,REF617229,CP6360,Interest via ACH,SETTLEMENT_FEED
TXN002193,ACC10073,2024-04-14,2024-04-16,26.96,0.0,USD,CREDIT,CARD,Interest,City Power,POSTED,REF979967,CP6360,Interest via CARD,SETTLEMENT_FEED
TXN002194,ACC10075,2024-08-06,2024-08-06,461.06,0.0,EUR,CREDIT,ONLINE,ATM Withdrawal,Uber,SETTLED,REF440679,CP8438,ATM Withdrawal via ONLINE,SETTLEMENT_FEED
TXN002195,ACC10065,2024-07-13,2024-07-13,361.6,0.0,USD,DEBIT,ONLINE,Restaurant,Delta Air,POSTED,REF791015,CP1135,Restaurant via ONLINE,SETTLEMENT_FEED
TXN002196,ACC10013,2024-06-13,2024-06-13,27.34,0.0,GBP,CREDIT,MOBILE,Fee,Fedwire Hub,POSTED,REF429136,CP4468,Fee via MOBILE,SETTLEMENT_FEED
TXN002197,ACC10053,2024-08-17,2024-08-18,190.18,0.0,USD,DEBIT,ACH,Utilities,CVS Pharmacy,SETTLED,REF178291,CP1022,Utilities via ACH,SETTLEMENT_FEED
TXN002198,ACC10078,2024-01-10,2024-01-10,125.33,0.0,USD,DEBIT,ACH,Restaurant,Fedwire Hub,PENDING,REF304750,CP2843,Restaurant via ACH,SETTLEMENT_FEED
TXN002199,ACC10019,2024-05-09,2024-05-09,114.04,0.0,USD,DEBIT,ACH,Retail,ATM Network,POSTED,REF610590,CP4319,Retail via ACH,SETTLEMENT_FEED
TXN002200,ACC10057,2024-03-17,2024-03-17,12.9,0.0,USD,CREDIT,CARD,Interest,Starbucks,POSTED,REF261755,CP9510,Interest via CARD,SETTLEMENT_FEED
TXN002201,ACC10068,2024-01-22,2024-01-23,6.54,0.0,USD,CREDIT,ACH,Interest,Whole Foods,POSTED,REF961034,CP8222,Interest via ACH,SETTLEMENT_FEED
TXN002202,ACC10040,2024-07-10,2024-07-10,134.43,0.0,GBP,DEBIT,ACH,Restaurant,Netflix,POSTED,REF884513,CP2484,Restaurant via ACH,SETTLEMENT_FEED
TXN002203,ACC10065,2024-05-01,2024-05-01,189.1,0.0,USD,DEBIT,CHECK,Restaurant,Fedwire Hub,POSTED,REF698776,CP5733,Restaurant via CHECK,SETTLEMENT_FEED
TXN002204,ACC10028,2024-01-09,2024-01-09,6.48,0.0,USD,CREDIT,CHECK,Fee,Home Depot,POSTED,REF111149,CP9211,Fee via CHECK,SETTLEMENT_FEED
TXN002205,ACC10002,2024-08-24,2024-08-25,103.25,0.0,GBP,DEBIT,CARD,Travel,Uber,POSTED,REF587617,CP4525,Travel via CARD,SETTLEMENT_FEED
